,tick,seconds,clockTime,attackerSteamID,attackerName,attackerTeam,attackerSide,attackerX,attackerY,attackerZ,attackerViewX,attackerViewY,attackerStrafe,victimSteamID,victimName,victimTeam,victimSide,victimX,victimY,victimZ,victimViewX,victimViewY,weapon,weaponClass,hpDamage,hpDamageTaken,armorDamage,armorDamageTaken,hitGroup,isFriendlyFire,distance,zoomLevel,roundNum,matchID,mapName
0,39015,15.40625,01:40,76561198016432560,mantuu,OGEsports,CT,-284.76715087890625,632.74462890625,1.266963243484497,314.307861328125,0.50537109375,False,76561198146207066,Boombl4,Natus Vincere,T,48.46458435058594,308.03125,0.4415321350097656,39.495849609375,1.944580078125,USP-S,Pistols,32,32,0,0,Neck,False,465.27717453286607,0.0,1,OG-NaVi-BLAST2020,de_dust2
1,39072,15.8515625,01:40,76561198016432560,mantuu,OGEsports,CT,-294.1557312011719,626.77783203125,1.0166358947753906,320.174560546875,0.54931640625,False,76561198146207066,Boombl4,Natus Vincere,T,73.94172668457031,308.03125,0.4415321350097656,89.9615478515625,3.0596923828125,USP-S,Pistols,31,31,0,0,RightArm,False,486.9244836757386,0.0,1,OG-NaVi-BLAST2020,de_dust2
2,39106,16.1171875,01:39,76561198016432560,mantuu,OGEsports,CT,-294.1557312011719,626.77783203125,1.0166358947753906,319.5758056640625,0.5987548828125,False,76561198146207066,Boombl4,Natus Vincere,T,66.37433624267578,308.03125,0.4415321350097656,128.1170654296875,1.6534423828125,USP-S,Pistols,127,37,0,0,Head,False,481.2293048350279,0.0,1,OG-NaVi-BLAST2020,de_dust2
3,39526,19.3984375,01:36,76561198044045104,electronic,Natus Vincere,T,-579.7860717773438,1494.1318359375,-110.43295288085938,300.5474853515625,352.2601318359375,False,76561198016432560,mantuu,OGEsports,CT,-162.07220458984375,768.6177368164062,2.269003391265869,119.146728515625,8.5418701171875,Glock-18,Pistols,91,91,0,0,Head,False,844.7232172799518,0.0,1,OG-NaVi-BLAST2020,de_dust2
4,39549,19.578125,01:36,76561198037812448,ISSAA,OGEsports,CT,-1845.3988037109375,2719.539306640625,32.390869140625,264.2047119140625,0.0604248046875,False,76561198034202275,s1mple,Natus Vincere,T,-1977.319091796875,1273.65966796875,30.387605667114258,86.7974853515625,0.472412109375,USP-S,Pistols,106,100,0,0,Head,False,1451.886670852492,0.0,1,OG-NaVi-BLAST2020,de_dust2
5,39632,20.2265625,01:35,76561198016432560,mantuu,OGEsports,CT,-171.5087432861328,761.1831665039062,2.132068395614624,118.49853515625,8.173828125,False,76561198044045107,electronic,Natus Vincere,T,-559.5462036132812,1507.7708740234375,-110.72203063964844,299.190673828125,352.694091796875,USP-S,Pistols,119,100,0,0,Head,False,848.9418845277181,0.0,1,OG-NaVi-BLAST2020,de_dust2
6,39666,20.4921875,01:35,76561198013243328,Aleksib,OGEsports,CT,-368.00921630859375,1570.6536865234375,-126.58084106445312,221.5447998046875,357.6214599609375,False,76561198116523276,flamie,Natus Vincere,T,-616.281494140625,1339.38232421875,-108.93292999267578,48.5980224609375,2.28515625,USP-S,Pistols,16,16,8,8,Chest,False,339.7602327044304,0.0,1,OG-NaVi-BLAST2020,de_dust2
7,39696,20.7265625,01:35,76561198116523280,flamie,Natus Vincere,T,-604.3326416015625,1334.03125,-108.25413513183594,41.3470458984375,3.0926513671875,False,76561198013243326,Aleksib,OGEsports,CT,-360.28582763671875,1564.466064453125,-126.48118591308594,223.5552978515625,358.2696533203125,Glock-18,Pistols,107,100,0,0,Head,False,336.1417506032529,0.0,1,OG-NaVi-BLAST2020,de_dust2
8,40045,23.453125,01:32,76561198016432560,mantuu,OGEsports,CT,-149.03125,1001.2312622070312,1.4899253845214844,133.4674072265625,10.162353515625,False,76561198116523276,flamie,Natus Vincere,T,-588.3668823242188,1487.9278564453125,-110.94786071777344,305.892333984375,351.2713623046875,USP-S,Pistols,123,84,0,0,Head,False,665.2305077313041,0.0,1,OG-NaVi-BLAST2020,de_dust2
9,42331,41.3125,01:14,76561198121220480,Perfecto,Natus Vincere,T,-1900.5938720703125,2432.4501953125,18.16693878173828,33.211669921875,2.9388427734375,False,76561198037812456,ISSAA,OGEsports,CT,-1605.619384765625,2643.90087890625,5.532393932342529,215.936279296875,0.0604248046875,P250,Pistols,22,22,6,6,Chest,False,363.15419793316283,0.0,1,OG-NaVi-BLAST2020,de_dust2
10,42335,41.34375,01:14,76561198037812448,ISSAA,OGEsports,CT,-1604.7230224609375,2642.654296875,5.457954406738281,212.7996826171875,359.1375732421875,False,76561198121220486,Perfecto,Natus Vincere,T,-1898.814697265625,2427.779052734375,17.309226989746094,38.91357421875,3.262939453125,USP-S,Pistols,32,32,0,0,Chest,False,364.4197255854244,0.0,1,OG-NaVi-BLAST2020,de_dust2
11,42622,43.5859375,01:12,76561198121220480,Perfecto,Natus Vincere,T,-1932.2989501953125,2395.081787109375,10.131940841674805,56.6455078125,354.6551513671875,False,76561198037812456,ISSAA,OGEsports,CT,-1737.508544921875,2738.788330078125,66.02273559570312,244.27001953125,9.66796875,P250,Pistols,22,22,6,6,Chest,False,399.0003391030591,0.0,1,OG-NaVi-BLAST2020,de_dust2
12,42644,43.7578125,01:12,76561198037812448,ISSAA,OGEsports,CT,-1735.7989501953125,2737.493408203125,66.02273559570312,241.468505859375,9.7283935546875,False,76561198121220486,Perfecto,Natus Vincere,T,-1926.73583984375,2395.448974609375,9.91749095916748,60.35888671875,352.1612548828125,USP-S,Pistols,32,32,0,0,Chest,False,395.72602752006895,0.0,1,OG-NaVi-BLAST2020,de_dust2
13,42724,44.3828125,01:11,76561198121220480,Perfecto,Natus Vincere,T,-1902.1395263671875,2382.692626953125,7.78858757019043,64.786376953125,356.5887451171875,False,76561198037812456,ISSAA,OGEsports,CT,-1739.7430419921875,2739.78955078125,66.02273559570312,243.4295654296875,11.8267822265625,P250,Pistols,27,27,7,7,Stomach,False,396.58800680445023,0.0,1,OG-NaVi-BLAST2020,de_dust2
14,42743,44.53125,01:11,76561198121220480,Perfecto,Natus Vincere,T,-1894.6138916015625,2379.131591796875,7.769401550292969,66.7144775390625,356.2921142578125,False,76561198037812456,ISSAA,OGEsports,CT,-1736.326416015625,2738.1474609375,66.02273559570312,244.6051025390625,13.612060546875,P250,Pistols,20,20,5,5,Stomach,False,396.6620351755046,0.0,1,OG-NaVi-BLAST2020,de_dust2
15,42787,44.875,01:11,76561198121220480,Perfecto,Natus Vincere,T,-1892.3128662109375,2378.096435546875,7.812355041503906,63.56689453125,355.6988525390625,False,76561198037812456,ISSAA,OGEsports,CT,-1712.3782958984375,2726.55078125,66.02273559570312,243.4844970703125,12.689208984375,P250,Pistols,28,9,7,7,Stomach,False,396.46605029586283,0.0,1,OG-NaVi-BLAST2020,de_dust2
16,43124,47.5078125,01:08,76561198016432560,mantuu,OGEsports,CT,-1440.766357421875,2272.213134765625,0.03125,145.4425048828125,356.923828125,False,76561198121220486,Perfecto,Natus Vincere,T,-1838.2889404296875,2565.138916015625,33.79862976074219,357.1051025390625,13.8372802734375,USP-S,Pistols,31,31,0,0,Chest,False,494.94439410708776,0.0,1,OG-NaVi-BLAST2020,de_dust2
17,43177,47.921875,01:08,76561198016432560,mantuu,OGEsports,CT,-1443.8145751953125,2268.504638671875,0.03125,135.2801513671875,350.364990234375,False,76561198121220486,Perfecto,Natus Vincere,T,-1762.17919921875,2622.097900390625,84.02922058105469,33.75,25.1531982421875,USP-S,Pistols,31,5,0,0,Chest,False,483.1561731202706,0.0,1,OG-NaVi-BLAST2020,de_dust2
18,54880,66.4296875,00:49,76561198146207072,Boombl4,Natus Vincere,T,-1938.81005859375,1833.0699462890625,73.08834838867188,354.3255615234375,349.47509765625,False,76561197960710573,NBK-,OGEsports,CT,-1840.5303955078125,1838.90869140625,132.03125,204.708251953125,29.761962890625,Tec-9,Pistols,23,23,0,0,LeftLeg,False,114.74863298179885,0.0,2,OG-NaVi-BLAST2020,de_dust2
19,54896,66.5546875,00:49,76561198146207072,Boombl4,Natus Vincere,T,-1924.064697265625,1853.1163330078125,46.384368896484375,346.3165283203125,331.5179443359375,False,76561197960710573,NBK-,OGEsports,CT,-1840.4276123046875,1839.778076171875,132.03125,188.712158203125,33.4918212890625,Tec-9,Pistols,35,35,1,1,Stomach,False,120.45106607641235,0.0,2,OG-NaVi-BLAST2020,de_dust2
20,54911,66.671875,00:49,76561198146207072,Boombl4,Natus Vincere,T,-1907.5888671875,1868.3214111328125,9.996850967407227,337.5439453125,314.351806640625,False,76561197960710573,NBK-,OGEsports,CT,-1839.9324951171875,1834.528564453125,132.03125,170.5572509765625,42.4456787109375,Tec-9,Pistols,4,4,0,0,RightLeg,False,143.56787842577987,0.0,2,OG-NaVi-BLAST2020,de_dust2
21,54945,66.9375,00:49,76561198146207072,Boombl4,Natus Vincere,T,-1901.107177734375,1864.27490234375,1.6407470703125,329.4415283203125,302.552490234375,False,76561197960710573,NBK-,OGEsports,CT,-1837.3170166015625,1831.6318359375,132.03125,127.891845703125,65.19287109375,Tec-9,Pistols,28,28,1,1,Chest,False,148.7831902333388,0.0,2,OG-NaVi-BLAST2020,de_dust2
22,54988,67.2734375,00:48,76561197960710576,NBK-,OGEsports,CT,-1824.9072265625,1848.168701171875,132.03125,182.493896484375,63.78662109375,False,76561198146207066,Boombl4,Natus Vincere,T,-1918.4339599609375,1838.3321533203125,20.46352767944336,352.5677490234375,312.8851318359375,FAMAS,Rifle,25,25,5,5,Stomach,False,145.91560642239511,0.0,2,OG-NaVi-BLAST2020,de_dust2
23,54998,67.3515625,00:48,76561198146207072,Boombl4,Natus Vincere,T,-1918.0179443359375,1844.312744140625,16.124279022216797,351.199951171875,312.8521728515625,False,76561197960710573,NBK-,OGEsports,CT,-1823.783447265625,1849.7137451171875,132.03125,183.2904052734375,60.205078125,Tec-9,Pistols,28,10,1,1,Chest,False,149.4782163757925,0.0,2,OG-NaVi-BLAST2020,de_dust2
24,55315,69.828125,00:46,76561198146207072,Boombl4,Natus Vincere,T,-1620.0565185546875,1961.508056640625,-3.20444917678833,106.512451171875,357.8961181640625,False,76561198037812456,ISSAA,OGEsports,CT,-1780.2508544921875,2477.384521484375,30.576900482177734,307.7325439453125,4.493408203125,Tec-9,Pistols,93,93,4,4,Head,False,541.2318651289138,0.0,2,OG-NaVi-BLAST2020,de_dust2
25,55339,70.015625,00:45,76561198146207072,Boombl4,Natus Vincere,T,-1588.9959716796875,1992.3466796875,-2.511343002319336,111.2640380859375,357.769775390625,False,76561198037812456,ISSAA,OGEsports,CT,-1780.1463623046875,2477.46533203125,30.592708587646484,297.70751953125,4.98779296875,Tec-9,Pistols,93,7,4,4,Head,False,522.4695751137834,0.0,2,OG-NaVi-BLAST2020,de_dust2
26,55377,70.3125,00:45,76561198013243328,Aleksib,OGEsports,CT,-369.549072265625,1990.61572265625,-126.9593734741211,109.4073486328125,357.6214599609375,False,76561198116523276,flamie,Natus Vincere,T,-514.3834228515625,2402.137451171875,-95.36006164550781,316.878662109375,5.416259765625,MP9,SMG,13,13,4,4,Chest,False,437.4078630502428,0.0,2,OG-NaVi-BLAST2020,de_dust2
27,55386,70.3828125,00:45,76561198013243328,Aleksib,OGEsports,CT,-385.22509765625,1984.3702392578125,-127.15386962890625,107.8802490234375,357.5775146484375,False,76561198116523276,flamie,Natus Vincere,T,-513.0584106445312,2403.910888671875,-94.88643646240234,297.6251220703125,5.1361083984375,MP9,SMG,13,13,4,4,Chest,False,439.76914360092155,0.0,2,OG-NaVi-BLAST2020,de_dust2
28,55390,70.4140625,00:45,76561198116523280,flamie,Natus Vincere,T,-513.5924682617188,2403.858154296875,-94.92402648925781,289.48974609375,5.1361083984375,False,76561198013243326,Aleksib,OGEsports,CT,-392.2409362792969,1981.71923828125,-127.08932495117188,107.3583984375,357.6434326171875,Tec-9,Pistols,97,97,5,5,Head,False,440.41124549047527,0.0,2,OG-NaVi-BLAST2020,de_dust2
29,55395,70.453125,00:45,76561198013243328,Aleksib,OGEsports,CT,-396.6866149902344,1980.0897216796875,-126.990478515625,105.8917236328125,357.8521728515625,False,76561198116523276,flamie,Natus Vincere,T,-515.4309692382812,2403.328369140625,-95.13526153564453,286.2158203125,5.03173828125,MP9,SMG,13,13,4,4,RightArm,False,440.7333992553673,0.0,2,OG-NaVi-BLAST2020,de_dust2
30,55404,70.5234375,00:45,76561198013243328,Aleksib,OGEsports,CT,-401.2837829589844,1978.4144287109375,-126.89348602294922,105.4742431640625,358.143310546875,False,76561198116523276,flamie,Natus Vincere,T,-519.254638671875,2402.218017578125,-95.5766372680664,286.2158203125,4.9932861328125,MP9,SMG,13,13,4,4,Chest,False,441.0298739884589,0.0,2,OG-NaVi-BLAST2020,de_dust2
31,55431,70.734375,00:45,76561198013243328,Aleksib,OGEsports,CT,-409.076171875,1976.5443115234375,-126.72498321533203,104.326171875,1.3128662109375,False,76561198116523276,flamie,Natus Vincere,T,-532.3328857421875,2398.382080078125,-97.1252670288086,286.7431640625,5.1031494140625,MP9,SMG,55,48,18,18,Head,False,440.47186481188396,0.0,2,OG-NaVi-BLAST2020,de_dust2
32,55554,71.6953125,00:44,76561198044045104,electronic,Natus Vincere,T,-941.1259765625,2547.166015625,-19.790891647338867,307.7874755859375,9.920654296875,False,76561198013243326,Aleksib,OGEsports,CT,-479.4072265625,1890.2633056640625,-123.73499298095703,123.0303955078125,359.9395751953125,Tec-9,Pistols,20,3,1,1,Chest,False,809.635566571553,0.0,2,OG-NaVi-BLAST2020,de_dust2
33,57428,5.4609375,00:35,76561198034202272,s1mple,Natus Vincere,T,-1832.2774658203125,-537.7008666992188,114.95743560791016,343.3721923828125,359.93408203125,False,76561198114929868,valde,OGEsports,CT,-750.6729736328125,-885.254638671875,118.69277954101562,162.1197509765625,0.87890625,Desert Eagle,Pistols,145,100,5,5,Head,False,1136.0791586535242,0.0,2,OG-NaVi-BLAST2020,de_dust2
34,58561,14.3125,00:26,76561198016432560,mantuu,OGEsports,CT,698.9500122070312,351.2121276855469,2.2101192474365234,233.470458984375,357.923583984375,False,76561198034202275,s1mple,Natus Vincere,T,-271.5246276855469,-979.737060546875,73.60346984863281,53.72314453125,2.3785400390625,M4A4,Rifle,20,20,4,4,Chest,False,1648.740057996177,0.0,2,OG-NaVi-BLAST2020,de_dust2
35,58642,14.9453125,00:26,76561198016432560,mantuu,OGEsports,CT,703.3380126953125,349.3431091308594,2.545797348022461,232.8662109375,4.7076416015625,False,76561198034202275,s1mple,Natus Vincere,T,-278.7221374511719,-970.3330688476562,75.41747283935547,53.931884765625,2.92236328125,M4A4,Rifle,20,20,4,4,LeftArm,False,1646.6018445023778,0.0,2,OG-NaVi-BLAST2020,de_dust2
36,58679,15.234375,00:25,76561198034202272,s1mple,Natus Vincere,T,-283.54638671875,-966.7921752929688,76.63334655761719,53.250732421875,2.581787109375,False,76561198016432560,mantuu,OGEsports,CT,709.9487915039062,348.9245910644531,3.064371109008789,233.514404296875,5.3118896484375,FAMAS,Rifle,73,73,15,15,Head,False,1650.3198697750252,0.0,2,OG-NaVi-BLAST2020,de_dust2
37,58699,15.390625,00:25,76561198016432560,mantuu,OGEsports,CT,712.6029663085938,351.0152587890625,3.2800140380859375,235.08544921875,5.91064453125,False,76561198034202275,s1mple,Natus Vincere,T,-286.9756774902344,-964.2328491210938,77.49763488769531,53.1134033203125,2.581787109375,M4A4,Rifle,26,26,5,5,Stomach,False,1653.6454595059145,0.0,2,OG-NaVi-BLAST2020,de_dust2
38,58711,15.484375,00:25,76561198016432560,mantuu,OGEsports,CT,714.37060546875,350.9075622558594,3.4141159057617188,235.5963134765625,6.2786865234375,True,76561198034202275,s1mple,Natus Vincere,T,-288.3878479003906,-963.1720581054688,77.85355377197266,52.91015625,2.7850341796875,M4A4,Rifle,26,26,5,5,Stomach,False,1654.6513210831097,0.0,2,OG-NaVi-BLAST2020,de_dust2
39,58722,15.5703125,00:25,76561198016432560,mantuu,OGEsports,CT,717.3812866210938,349.02777099609375,3.6673789024353027,235.6842041015625,6.4215087890625,True,76561198034202275,s1mple,Natus Vincere,T,-289.40594482421875,-962.4021606445312,78.11013793945312,52.635498046875,2.7191162109375,M4A4,Rifle,12,8,2,2,Stomach,False,1654.9956856068522,0.0,2,OG-NaVi-BLAST2020,de_dust2
40,59943,25.109375,00:15,76561198146207072,Boombl4,Natus Vincere,T,-351.2528076171875,804.748779296875,-5.763988494873047,310.6549072265625,359.9725341796875,False,76561198016432560,mantuu,OGEsports,CT,241.65966796875,120.45641326904297,6.239624977111816,130.71533203125,1.38427734375,FAMAS,Rifle,20,20,0,0,LeftLeg,False,905.5083283138804,0.0,2,OG-NaVi-BLAST2020,de_dust2
41,59959,25.234375,00:15,76561198016432560,mantuu,OGEsports,CT,240.0609130859375,119.07490539550781,6.042266368865967,130.8966064453125,1.658935546875,False,76561198146207066,Boombl4,Natus Vincere,T,-354.9419860839844,791.3299560546875,-2.629606246948242,311.5118408203125,0.50537109375,M4A4,Rifle,21,21,4,4,Chest,False,897.7920163000189,0.0,2,OG-NaVi-BLAST2020,de_dust2
42,59967,25.296875,00:15,76561198146207072,Boombl4,Natus Vincere,T,-355.17388916015625,789.0884399414062,-2.0616328716278076,311.385498046875,0.604248046875,False,76561198016432560,mantuu,OGEsports,CT,238.76248168945312,117.94953918457031,5.881500244140625,131.033935546875,1.845703125,FAMAS,Rifle,19,7,4,4,Chest,False,896.242673660875,0.0,2,OG-NaVi-BLAST2020,de_dust2
43,64331,9.0859375,01:46,76561198013243328,Aleksib,OGEsports,CT,1386.4942626953125,932.541748046875,-8.840398788452148,186.031494140625,0.0384521484375,False,76561198116523276,flamie,Natus Vincere,T,553.1519775390625,491.4206848144531,3.44012451171875,61.6607666015625,1.8621826171875,HE Grenade,Grenade,29,29,9,9,Generic,False,942.9729412391795,0.0,3,OG-NaVi-BLAST2020,de_dust2
44,64404,9.65625,01:46,76561198146207072,Boombl4,Natus Vincere,T,608.6368408203125,1015.1029663085938,1.4120192527770996,348.189697265625,1.4666748046875,False,76561198013243326,Aleksib,OGEsports,CT,1390.3988037109375,813.3118286132812,-11.902447700500488,172.694091796875,0.7305908203125,AK-47,Rifle,26,26,0,0,LeftLeg,False,807.4953281011733,0.0,3,OG-NaVi-BLAST2020,de_dust2
45,64417,9.7578125,01:46,76561198146207072,Boombl4,Natus Vincere,T,601.6216430664062,1016.4600219726562,1.5234947204589844,345.6683349609375,1.4007568359375,False,76561198013243326,Aleksib,OGEsports,CT,1389.673583984375,805.0472412109375,-12.279253005981445,170.936279296875,0.81298828125,AK-47,Rifle,27,27,3,3,Chest,False,816.0341544928007,0.0,3,OG-NaVi-BLAST2020,de_dust2
46,64430,9.859375,01:46,76561198146207072,Boombl4,Natus Vincere,T,597.4703979492188,1013.8604125976562,1.5579719543457031,344.267578125,1.6259765625,False,76561198013243326,Aleksib,OGEsports,CT,1388.885986328125,799.2179565429688,-12.615188598632812,168.9971923828125,0.8349609375,AK-47,Rifle,26,26,3,3,Chest,False,820.1285850099235,0.0,3,OG-NaVi-BLAST2020,de_dust2
47,64481,10.2578125,01:45,76561198146207072,Boombl4,Natus Vincere,T,594.4692993164062,1009.0763549804688,1.5468330383300781,342.6361083984375,9.1845703125,False,76561198013243326,Aleksib,OGEsports,CT,1385.02392578125,780.2072143554688,-14.277098655700684,162.410888671875,0.4779052734375,AK-47,Rifle,26,21,3,3,Chest,False,823.1695437573308,0.0,3,OG-NaVi-BLAST2020,de_dust2
48,68043,38.0859375,01:17,76561198034202272,s1mple,Natus Vincere,T,-479.4390869140625,-124.78851318359375,107.03125,87.374267578125,5.570068359375,False,76561198114929868,valde,OGEsports,CT,-377.12457275390625,2290.552734375,-115.08367156982422,267.9071044921875,355.0286865234375,SSG 08,Rifle,41,41,3,3,Chest,False,2427.689568365301,2.0,3,OG-NaVi-BLAST2020,de_dust2
49,70879,60.2421875,00:55,76561198034202272,s1mple,Natus Vincere,T,1300.4300537109375,2360.910400390625,77.88960266113281,168.3380126953125,359.9945068359375,False,76561198037812456,ISSAA,OGEsports,CT,537.4666748046875,2524.588623046875,96.09613037109375,353.4027099609375,2.340087890625,M4A4,Rifle,22,22,4,4,RightArm,False,780.5351726701396,0.0,3,OG-NaVi-BLAST2020,de_dust2
50,70889,60.3203125,00:55,76561198034202272,s1mple,Natus Vincere,T,1300.490478515625,2361.0478515625,77.9192123413086,167.3876953125,1.3458251953125,False,76561198037812456,ISSAA,OGEsports,CT,533.6114501953125,2525.0888671875,96.09268188476562,353.682861328125,2.2137451171875,M4A4,Rifle,22,22,4,4,Chest,False,784.4381262279613,0.0,3,OG-NaVi-BLAST2020,de_dust2
51,70913,60.5078125,00:55,76561198034202272,s1mple,Natus Vincere,T,1300.03125,2356.85498046875,77.01615142822266,167.2503662109375,3.9990234375,False,76561198037812456,ISSAA,OGEsports,CT,527.135498046875,2526.7255859375,96.08140563964844,0.340576171875,1.1041259765625,M4A4,Rifle,22,22,4,4,LeftArm,False,791.5727066464915,0.0,3,OG-NaVi-BLAST2020,de_dust2
52,70936,60.6875,00:55,76561198034202272,s1mple,Natus Vincere,T,1300.03125,2356.85498046875,77.01615142822266,166.7724609375,6.4434814453125,False,76561198037812456,ISSAA,OGEsports,CT,517.77587890625,2531.4443359375,96.04887390136719,1.1260986328125,0.736083984375,M4A4,Rifle,27,27,5,5,Stomach,False,801.7276053453278,0.0,3,OG-NaVi-BLAST2020,de_dust2
53,70948,60.78125,00:55,76561198034202272,s1mple,Natus Vincere,T,1300.03125,2356.85498046875,77.01615142822266,166.300048828125,6.9873046875,False,76561198037812456,ISSAA,OGEsports,CT,513.1611328125,2533.946533203125,96.03163146972656,356.484375,0.9832763671875,M4A4,Rifle,27,7,5,5,Stomach,False,806.7760456618371,0.0,3,OG-NaVi-BLAST2020,de_dust2
54,71175,62.5546875,00:53,76561198034202272,s1mple,Natus Vincere,T,1138.1444091796875,2298.42578125,127.03125,200.0225830078125,24.1864013671875,False,76561198114929868,valde,OGEsports,CT,655.646484375,2138.216796875,-81.85941314697266,29.080810546875,346.1846923828125,M4A4,Rifle,22,22,4,4,Chest,False,549.6421338155226,0.0,3,OG-NaVi-BLAST2020,de_dust2
55,71187,62.6484375,00:53,76561198034202272,s1mple,Natus Vincere,T,1135.184326171875,2297.953857421875,127.03125,199.4073486328125,23.4393310546875,False,76561198114929868,valde,OGEsports,CT,649.5115966796875,2140.36474609375,-83.93010711669922,28.5919189453125,344.5587158203125,M4A4,Rifle,22,22,4,4,Chest,False,552.4644987491045,0.0,3,OG-NaVi-BLAST2020,de_dust2
56,71199,62.7421875,00:53,76561198034202272,s1mple,Natus Vincere,T,1135.11474609375,2297.9453125,127.03125,198.39111328125,24.32373046875,False,76561198114929868,valde,OGEsports,CT,644.4930419921875,2141.977783203125,-85.5880355834961,26.9659423828125,343.8555908203125,M4A4,Rifle,22,15,4,4,Chest,False,556.9941537687168,0.0,3,OG-NaVi-BLAST2020,de_dust2
57,71397,64.2890625,00:51,76561198016432560,mantuu,OGEsports,CT,974.7027587890625,2445.09765625,96.8931884765625,291.09375,351.2713623046875,False,76561198034202275,s1mple,Natus Vincere,T,1039.9932861328125,2289.139892578125,127.03125,180.0384521484375,19.9072265625,Desert Eagle,Pistols,54,54,1,1,Chest,False,171.7381138907374,0.0,3,OG-NaVi-BLAST2020,de_dust2
58,71427,64.5234375,00:51,76561198016432560,mantuu,OGEsports,CT,977.2540893554688,2445.963623046875,96.8931884765625,288.5504150390625,352.1502685546875,False,76561198034202275,s1mple,Natus Vincere,T,1042.301513671875,2289.20654296875,127.03125,180.37353515625,20.2423095703125,Desert Eagle,Pistols,219,46,8,8,Head,False,172.3724233083958,0.0,3,OG-NaVi-BLAST2020,de_dust2
59,71531,65.3359375,00:50,76561198146207072,Boombl4,Natus Vincere,T,1555.2294921875,2590.439208984375,77.8266372680664,185.99853515625,358.79150390625,False,76561198016432560,mantuu,OGEsports,CT,978.0083618164062,2493.8095703125,96.49409484863281,26.25732421875,358.385009765625,Molotov,Grenade,8,8,0,0,Generic,False,585.5510177510262,0.0,3,OG-NaVi-BLAST2020,de_dust2
60,71557,65.5390625,00:50,76561198146207072,Boombl4,Natus Vincere,T,1543.3580322265625,2632.217529296875,88.31351470947266,191.260986328125,359.4287109375,False,76561198016432560,mantuu,OGEsports,CT,977.3977661132812,2496.32958984375,96.46507263183594,13.0462646484375,0.5987548828125,Molotov,Grenade,8,8,0,0,Generic,False,582.1022271082579,0.0,3,OG-NaVi-BLAST2020,de_dust2
61,71582,65.734375,00:50,76561198146207072,Boombl4,Natus Vincere,T,1521.9368896484375,2666.080322265625,90.24141693115234,195.88623046875,359.8406982421875,False,76561198016432560,mantuu,OGEsports,CT,987.65234375,2493.43505859375,96.4984130859375,9.6240234375,1.0601806640625,Molotov,Grenade,8,8,0,0,Generic,False,561.5207147159505,0.0,3,OG-NaVi-BLAST2020,de_dust2
62,71595,65.8359375,00:50,76561198146207072,Boombl4,Natus Vincere,T,1512.813232421875,2679.52490234375,92.90132141113281,199.4293212890625,359.2034912109375,False,76561198016432560,mantuu,OGEsports,CT,987.6553955078125,2496.86279296875,96.4583740234375,18.314208984375,1.9830322265625,AK-47,Rifle,140,76,0,0,Head,False,556.0295428274187,0.0,3,OG-NaVi-BLAST2020,de_dust2
63,72576,73.5,00:42,76561198146207072,Boombl4,Natus Vincere,T,1532.08544921875,2281.651123046875,-0.38541674613952637,180.5767822265625,0.3460693359375,False,76561198121220486,Perfecto,Natus Vincere,T,-569.9989624023438,2036.720703125,-117.44459533691406,17.4188232421875,359.736328125,AK-47,Rifle,8,8,0,0,RightLeg,True,2119.5406661528937,0.0,3,OG-NaVi-BLAST2020,de_dust2
64,72812,75.34375,00:40,76561198121220480,Perfecto,Natus Vincere,T,-556.3619384765625,2024.369873046875,-118.03092956542969,18.402099609375,0.5328369140625,False,76561197960710573,NBK-,OGEsports,CT,473.71875,2367.647705078125,-118.55406951904297,198.292236328125,0.4339599609375,FAMAS,Rifle,19,19,4,4,Chest,False,1085.7744555900342,0.0,3,OG-NaVi-BLAST2020,de_dust2
65,72824,75.4375,00:40,76561198121220480,Perfecto,Natus Vincere,T,-556.9368896484375,2026.1031494140625,-117.9973373413086,18.2208251953125,0.59326171875,False,76561197960710573,NBK-,OGEsports,CT,473.71875,2367.647705078125,-118.55406951904297,199.3798828125,0.24169921875,FAMAS,Rifle,24,24,5,5,Stomach,False,1085.773475911808,0.0,3,OG-NaVi-BLAST2020,de_dust2
66,72835,0.03125,00:40,76561198121220480,Perfecto,Natus Vincere,T,-557.5844116210938,2028.0709228515625,-117.96257781982422,18.0999755859375,0.9503173828125,False,76561197960710573,NBK-,OGEsports,CT,472.7698669433594,2370.518310546875,-118.61676788330078,198.43505859375,0.50537109375,FAMAS,Rifle,19,19,4,4,Chest,False,1085.771882422849,0.0,3,OG-NaVi-BLAST2020,de_dust2
67,72847,0.125,00:40,76561198121220480,Perfecto,Natus Vincere,T,-558.42333984375,2030.6307373046875,-117.92835235595703,17.9241943359375,2.3455810546875,False,76561197960710573,NBK-,OGEsports,CT,471.135009765625,2375.42822265625,-118.78636169433594,198.6273193359375,0.9393310546875,FAMAS,Rifle,24,24,5,5,Stomach,False,1085.76076431927,0.0,3,OG-NaVi-BLAST2020,de_dust2
68,72870,0.3046875,00:40,76561198121220480,Perfecto,Natus Vincere,T,-560.4143676757812,2036.742431640625,-117.82202911376953,17.7154541015625,4.097900390625,False,76561197960710573,NBK-,OGEsports,CT,468.402587890625,2383.4833984375,-118.9911117553711,199.2095947265625,1.571044921875,FAMAS,Rifle,19,14,4,4,Chest,False,1085.677204730017,0.0,3,OG-NaVi-BLAST2020,de_dust2
